UserID,MovieID,CategoryID,Rating,Timestamp
149,795,3,5,874784440
149,184,2,3,874784466
149,611,2,5,874784466
149,964,3,4,874784466
149,404,2,4,874784497
149,166,2,5,874784538
149,45,3,5,874784557
149,551,3,4,874784575
149,22,2,5,874784615
149,923,3,5,874784638
149,126,0,4,874784638
149,95,1,3,874784668
149,23,0,3,874784668
149,167,0,1,874784712
149,489,0,2,874784972
149,259,0,3,874785024
149,165,2,3,874785165
149,383,3,5,874785165
149,74,3,5,874785194
149,202,3,4,874785233
149,222,3,3,874785233
149,445,2,5,874785233
149,779,2,4,874785348
149,275,2,4,874785447
149,33,5,4,874785448
149,81,3,5,874785474
149,363,2,4,874785474
149,220,4,4,874785526
149,307,2,5,874785526
149,527,3,4,874785526
149,788,2,3,874785526
149,94,0,4,874785551
149,80,2,3,874785552
149,168,0,4,874785582
149,127,3,4,874785624
149,371,3,4,874785624
149,27,0,2,874785624
149,93,0,4,874785652
149,520,3,3,874785675
149,181,3,3,874785701
149,115,5,5,874785728
149,237,0,3,874785728
149,92,1,4,874785756
149,337,4,4,874785756
149,185,2,5,874785809
149,441,0,4,874785809
149,704,3,3,874785809
149,60,2,5,874785843
149,373,3,3,874785843
149,85,2,5,874785843
149,290,0,3,874785843
149,469,1,4,874785843
149,149,0,4,874785889
149,722,2,4,874785889
149,20,0,3,874785926
149,604,3,4,874785926
149,635,2,4,874785926
149,747,2,4,874785926
149,210,2,4,874785957
149,144,0,4,874785957
149,219,2,5,874785985
149,29,3,5,874786016
149,32,2,4,874786016
149,775,2,4,874786098
149,241,3,4,874786098
149,15,3,3,874786098
149,228,2,3,874786122
149,24,2,4,874786220
149,205,3,4,874786220
149,201,0,3,874786244
149,206,2,4,874786438
918,43,0,4,874786460
149,105,0,4,874786462
149,51,3,3,874786488
149,319,2,4,874786512
149,395,2,2,874786513
149,476,3,5,874786770
149,495,1,5,874786770
149,438,0,3,874786793
149,276,0,3,874786880
149,541,2,3,874786903
149,48,3,2,874786926
149,497,3,3,874786950
149,688,3,4,874786974
149,104,0,4,874786993
149,511,0,3,874787016
149,424,0,2,874787017
149,484,4,3,874787059
149,426,0,2,874787083
149,225,3,2,874787116
149,55,0,3,874787116
149,316,4,2,874787144
149,69,0,3,874787162
149,154,2,4,874787204
149,125,2,3,874787204
149,7,2,2,874787256
149,952,2,4,874787288
523,490,0,4,874787387
523,234,0,4,874788566
845,161,0,3,874788804
523,1055,3,5,874788957
845,314,2,3,874789005
845,886,3,2,874789084
845,933,1,4,874789109
523,726,2,3,874789155
523,500,5,3,874789332
523,7,2,4,874789474
523,998,2,2,874789538
523,510,2,3,874789704
523,705,0,3,874789704
523,750,5,2,874790439
523,514,5,4,874790629
523,481,0,2,874790629
523,183,0,4,874790813
523,1288,2,3,874790930
523,984,0,4,874790998
523,691,0,3,874791172
523,474,2,4,874791420
523,1300,2,3,874791506
523,358,2,4,874791671
523,946,2,3,874791786
523,580,2,3,874791786
523,1123,5,3,874791850
523,1131,2,2,874791976
523,658,2,3,874791976
523,603,2,3,874792031
523,772,2,3,874792142
523,755,2,5,874792232
523,310,2,2,874794386
523,900,0,2,874794386
523,1309,2,2,874795634
523,473,2,2,874795951
523,1071,5,4,874796151
523,1360,2,1,874796400
523,577,0,2,874796421
17,54,5,5,874805453
17,108,0,2,874805577
17,309,3,4,874805610
17,70,3,4,874805668
17,331,3,5,874805699
17,463,3,5,874805699
17,420,0,4,874805768
17,47,0,5,874805804
17,464,3,5,874805804
17,333,0,5,874805860
17,167,0,2,874805860
17,247,2,4,874805892
17,592,2,4,874805892
17,223,3,5,874805892
17,357,2,4,874805893
17,703,0,2,874805927
17,518,3,3,874805927
17,492,2,4,874805927
17,340,3,3,874805927
17,285,0,4,874805927
17,176,3,4,874805958
17,146,0,5,874805958
17,23,0,3,874805958
17,126,0,4,874805984
17,375,0,2,874805984
17,1126,3,3,874805984
17,783,2,4,874806006
97,103,3,5,874809057
97,47,0,4,874809057
97,29,3,4,874809091
97,277,5,5,874809192
97,298,1,4,874809292
845,246,5,3,874809850
32,269,3,5,874813268
32,52,0,5,874813477
32,22,2,5,874813703
32,167,0,5,874813703
32,347,2,5,874813703
32,399,3,5,874813703
32,1171,2,5,874813703
809,145,3,3,874815541
809,600,0,3,874815542
809,857,0,4,874815542
809,54,5,4,874815593
809,87,2,4,874815593
809,39,3,4,874815593
809,807,3,4,874815649
809,161,0,4,874815649
809,90,0,4,874815679
809,924,0,4,874815679
809,108,0,2,874815789
809,336,3,2,874815789
809,375,0,3,874815835
809,11,0,4,874815835
809,22,2,4,874815835
809,880,3,3,874815835
234,1037,3,3,874824313
234,758,2,2,874825826
234,900,0,2,874825826
234,1380,0,2,874825826
234,50,2,2,874825826
234,558,2,2,874825826
234,570,0,2,874825826
234,691,0,2,874825826
234,1318,0,1,874825827
749,600,0,4,874826502
749,145,3,3,874826502
749,299,0,3,874826565
749,22,2,4,874826629
749,801,3,5,874827023
749,185,2,4,874827062
749,81,3,3,874827103
749,886,3,4,874827247
749,822,3,4,874827283
749,244,2,4,874827486
889,145,3,3,874827508
889,54,5,3,874827526
889,134,0,2,874827595
749,210,2,4,874827614
889,142,0,4,874827623
889,22,2,5,874827725
749,363,2,4,874827755
749,167,0,3,874827755
889,87,2,3,874827789
889,177,2,5,874827818
749,109,3,2,874827884
749,288,2,3,874827920
889,317,2,3,874827960
749,461,0,3,874828027
749,336,3,4,874828027
889,70,3,4,874828097
889,592,2,3,874828163
749,1440,4,1,874828198
749,604,3,3,874828242
749,1103,5,2,874828278
889,107,5,3,874828296
889,741,0,2,874828296
889,924,0,2,874828296
749,602,3,4,874828349
889,269,3,4,874828384
749,464,3,2,874828453
889,289,2,3,874828569
889,420,0,3,874828569
749,380,0,3,874828592
749,333,0,4,874828592
749,168,0,3,874828640
749,94,0,4,874828640
889,248,2,4,874828649
889,562,0,4,874828649
889,130,0,4,874828772
889,159,2,3,874828772
889,282,2,3,874828772
749,290,0,4,874828826
749,420,0,4,874828826
749,130,0,4,874828826
749,75,0,2,874828826
889,21,0,4,874828864
889,126,0,5,874828864
889,507,3,3,874828864
889,385,2,4,874828864
889,111,3,4,874828897
749,323,0,4,874828902
749,187,0,3,874828903
749,11,0,2,874828967
749,21,0,2,874828967
749,104,0,3,874828967
749,389,0,2,874828967
889,934,0,1,874828981
749,441,0,3,874829010
889,167,0,3,874829035
889,603,2,3,874829056
889,880,3,3,874829129
749,183,0,1,874829152
749,375,0,3,874829152
749,344,0,2,874829152
889,432,1,3,874829161
889,648,2,3,874829161
749,216,5,1,874829174
889,162,2,3,874829187
889,259,0,4,874829230
889,473,2,3,874829249
889,470,2,2,874829249
749,24,2,3,874829258
889,913,0,3,874829287
889,529,0,3,874829287
889,818,2,3,874829355
889,95,1,4,874829427
749,254,3,2,874829446
749,298,1,3,874829484
749,476,3,4,874829637
749,16,2,3,874829637
749,484,4,4,874829637
749,76,2,4,874829670
749,271,2,4,874829705
889,158,3,4,874829706
749,31,2,1,874829743
749,406,2,4,874829743
749,27,0,3,874829924
749,810,5,4,874829924
749,373,3,2,874829924
749,190,3,4,874829924
749,144,0,4,874829990
749,340,3,3,874830026
749,513,5,1,874830068
749,692,0,3,874830103
749,443,0,4,874830168
749,728,5,2,874830305
749,153,0,3,874830344
749,783,2,2,874830344
749,485,0,3,874830432
17,785,3,4,874833603
17,399,3,5,874833668
17,95,1,5,874833668
17,61,3,5,874833668
17,378,2,4,874833687
17,131,0,3,874833705
17,385,2,4,874833726
17,472,3,4,874833746
17,111,3,4,874833746
17,595,3,4,874833788
17,79,0,4,874833827
17,563,2,4,874833841
17,259,0,3,874833857
17,121,2,3,874833878
17,21,0,2,874833878
17,268,3,4,874833911
17,216,5,3,874833936
17,286,5,3,874833936
17,1052,3,4,874833936
17,517,3,1,874833962
17,933,1,4,874833962
17,362,2,4,874833962
17,935,0,4,874833983
17,648,2,4,874834001
17,993,0,4,874834019
17,507,3,4,874834019
17,278,5,5,874834054
17,475,0,2,874834071
17,1070,2,4,874834128
17,736,5,2,874834146
17,314,2,2,874834165
17,809,0,3,874834165
17,913,0,1,874834184
17,603,2,4,874834220
17,920,0,3,874834236
17,89,0,5,874834254
17,300,3,5,874834254
17,470,2,3,874834289
17,227,0,2,874834308
17,719,2,3,874834323
17,748,2,4,874834345
17,1058,0,4,874834345
17,1071,5,3,874834358
17,772,2,3,874834388
17,388,3,3,874834388
17,880,3,2,874834389
17,98,0,2,874834389
17,795,3,5,874834481
17,22,2,5,874834481
17,28,3,5,874834481
17,45,3,5,874834481
17,87,2,5,874834481
17,130,0,5,874834481
17,195,3,5,874834481
17,248,2,5,874834481
17,366,3,5,874834481
17,562,0,5,874834481
17,29,3,5,874834701
17,202,3,5,874834701
17,277,5,5,874834701
17,735,5,5,874834701
17,27,0,4,874834735
17,360,5,4,874834735
17,371,3,4,874834735
17,786,3,4,874834768
17,128,5,5,874834768
17,327,5,5,874834768
17,610,3,4,874834768
17,683,3,4,874834768
17,815,0,4,874834799
17,443,0,4,874834799
17,325,5,4,874834799
17,197,5,4,874834799
17,158,3,4,874834799
17,144,0,5,874834799
17,68,3,5,874834799
17,485,0,5,874834827
17,651,3,5,874834827
17,666,5,3,874834827
17,230,0,4,874834850
17,150,5,3,874834850
17,302,0,4,874834850
17,712,3,4,874834875
17,514,5,4,874834875
17,140,0,4,874834875
17,1072,5,3,874834876
17,692,0,5,874834895
17,1123,5,3,874834895
17,490,0,3,874834914
17,500,5,3,874834914
17,884,5,3,874834914
17,458,0,3,874834944
17,17,5,4,874834944
17,553,5,4,874834944
17,1036,5,3,874834944
17,1094,5,2,874834944
17,72,0,4,874834963
17,1053,5,4,874834963
17,136,0,3,874835024
17,213,5,4,874835024
17,540,0,3,874835024
17,93,0,5,874835062
17,94,0,4,874835062
17,149,0,5,874835062
17,380,0,5,874835062
17,413,0,4,874835062
17,43,0,4,874835062
17,461,0,4,874835091
17,20,0,5,874835091
17,215,0,4,874835116
17,105,0,4,874835141
17,187,0,4,874835141
17,398,0,3,874835141
17,75,0,4,874835165
17,104,0,4,874835165
17,437,0,5,874835165
17,984,0,4,874835165
17,295,0,3,874835198
17,349,0,4,874835198
17,58,0,4,874835198
17,204,0,4,874835198
17,344,0,4,874835218
17,640,0,4,874835242
17,887,0,1,874835242
17,851,0,4,874835242
17,992,0,2,874835279
17,1098,0,3,874835279
927,92,1,3,874853605
927,221,3,5,874853605
927,331,3,2,874853605
927,186,3,4,874853605
927,380,0,5,874853634
927,222,3,4,874853635
927,672,2,1,874853635
927,24,2,3,874853666
927,181,3,3,874853666
927,202,3,5,874853688
927,29,3,5,874853734
927,323,0,3,874853734
927,231,3,3,874853755
927,103,3,4,874853779
927,206,2,3,874853779
927,144,0,3,874853819
927,237,0,4,874853819
927,307,2,2,874853819
927,918,3,3,874853846
927,343,2,3,874853869
927,175,0,5,874853898
927,213,5,4,874853899
927,223,3,3,874853927
927,30,3,4,874853927
927,45,3,5,874853927
927,27,0,3,874853957
927,101,2,4,874853957
927,516,2,4,874853957
927,438,0,4,874853977
927,95,1,4,874853977
927,177,2,4,874854009
927,225,3,3,874854031
927,425,2,2,874854031
927,52,0,3,874854062
927,586,3,3,874854062
927,578,0,3,874854081
927,47,0,2,874854100
927,430,0,3,874854100
927,277,5,4,874854135
927,327,5,4,874854135
927,32,2,4,874854135
927,298,1,2,874854161
927,440,3,3,874854161
927,210,2,4,874854190
927,195,3,4,874854190
927,810,5,3,874854190
927,478,5,3,874854217
927,168,0,4,874854217
927,319,2,4,874854251
927,445,2,1,874854251
927,507,3,4,874854251
927,571,0,4,874854251
927,22,2,3,874854294
927,335,0,4,874854294
927,378,2,2,874854294
927,290,0,3,874854315
927,441,0,3,874854338
927,459,5,4,874854338
927,248,2,3,874854383
927,98,0,1,874854383
927,333,0,4,874854383
927,43,0,3,874854383
927,464,3,3,874854402
927,160,3,4,874854424
927,747,2,3,874854424
927,109,3,4,874854444
927,140,0,2,874854461
927,888,3,3,874854479
927,104,0,4,874854589
927,78,2,2,874854589
927,111,3,3,874854611
927,511,0,4,874854629
927,342,2,3,874854651
927,18,3,3,874854652
927,85,2,2,874854678
927,197,5,3,874854678
927,31,2,3,874854696
927,5,0,4,874854697
927,228,2,3,874854723
927,502,3,4,874854723
927,524,3,5,874854723
927,165,2,2,874854745
927,93,0,4,874854745
927,193,2,4,874854762
927,11,0,1,874854783
927,286,5,2,874854813
927,332,3,4,874854853
927,628,3,2,874854874
927,692,0,2,874854874
927,20,0,4,874854932
927,48,3,4,874854932
927,677,3,4,874854932
927,159,2,2,874854953
927,268,3,3,874854953
927,276,0,1,874854994
927,135,0,4,874854994
927,395,2,2,874855020
927,299,0,3,874855020
927,94,0,2,874855020
927,131,0,3,874855069
927,42,0,2,874855069
927,485,0,1,874855104
927,595,3,3,874855104
927,364,3,3,874855121
927,375,0,3,874855138
542,562,0,3,874861639
542,76,2,4,874861699
542,340,3,3,874861699
542,223,3,4,874861792
542,130,0,3,874861792
542,463,3,4,874862036
542,21,0,3,874862036
501,331,3,1,874862229
501,16,2,4,874862229
501,599,0,3,874862646
501,174,3,2,874862734
542,959,4,4,874862966
542,241,3,5,874862967
542,206,2,3,874863035
542,51,3,3,874863035
542,498,5,4,874863035
542,235,3,4,874863035
542,1207,1,3,874863155
542,395,2,4,874863155
542,104,0,4,874863155
542,20,0,4,874863269
542,735,5,3,874863269
542,779,2,4,874863269
542,918,3,4,874863269
542,997,3,4,874863336
542,29,3,4,874863336
542,221,3,4,874863336
542,64,3,4,874863436
542,177,2,4,874863436
542,1209,3,3,874863436
542,56,1,2,874863549
542,186,3,3,874863549
542,677,3,3,874863549
542,615,3,3,874863550
542,428,3,3,874863734
542,165,2,4,874863734
542,231,3,3,874863803
542,325,5,4,874863803
542,373,3,3,874863803
542,222,3,4,874863803
542,382,3,4,874863878
542,668,3,4,874863878
542,237,0,4,874864034
542,469,1,3,874864034
542,197,5,3,874864034
542,128,5,4,874864094
542,639,3,3,874864182
542,279,3,4,874864182
542,86,3,4,874864183
542,1208,3,3,874864346
542,298,1,3,874864346
542,308,3,5,874864346
542,311,3,4,874864347
542,181,3,3,874864421
542,93,0,4,874864666
542,154,2,4,874864666
542,688,3,4,874864666
542,74,3,3,874864736
542,228,2,4,874864737
542,729,0,4,874864737
542,32,2,3,874864870
542,283,2,4,874864870
542,290,0,4,874865635
542,479,0,2,874865635
542,1362,3,3,874865635
542,804,3,4,874865636
542,24,2,3,874865728
542,436,3,3,874865728
542,877,2,2,874865923
542,213,5,3,874866116
542,254,3,4,874866116
542,115,5,4,874866208
542,505,2,4,874866208
542,524,3,4,874866208
542,700,3,4,874866208
542,307,2,3,874866319
542,1134,3,4,874866319
542,271,2,3,874866535
542,335,0,4,874866535
542,202,3,5,874866535
542,532,2,3,874866535
542,257,2,3,874866535
17,623,2,4,874867757
17,270,3,4,874867757
17,566,5,5,874867785
17,1112,5,2,874867852
17,572,3,5,874867912
17,673,3,5,874867912
17,221,3,5,874867994
17,243,3,4,874868027
17,652,3,2,874868027
17,918,3,4,874868027
17,1083,3,4,874868045
17,342,2,4,874868097
17,177,2,5,874868146
17,395,2,4,874868146
17,181,3,4,874868146
17,670,3,4,874868169
17,51,3,4,874868210
17,73,3,3,874868255
17,369,2,4,874868284
17,59,3,4,874868304
17,301,2,5,874868327
17,421,3,5,874868382
17,225,3,4,874868382
17,555,3,3,874868580
17,403,1,4,874868629
17,990,3,1,874868629
17,1232,3,4,874868647
17,499,3,1,874868791
17,439,3,4,874871442
17,293,0,5,874871479
17,273,2,4,874871498
17,715,2,3,874871551
17,334,3,3,874871570
17,963,0,2,874871585
17,1216,0,4,874871655
17,1067,3,3,874871655
17,676,0,3,874871671
501,901,2,3,874872812
501,138,3,2,874872872
501,567,0,5,874873067
501,828,5,4,874873067
501,172,2,4,874873067
501,210,2,3,874873068
501,27,0,5,874873111
501,516,2,5,874873112
501,433,3,3,874873157
501,469,1,3,874873157
501,93,0,5,874873157
501,109,3,5,874873157
501,619,3,5,874873158
501,24,2,5,874873198
501,33,5,5,874873198
501,74,3,4,874873198
501,319,2,4,874873198
501,786,3,4,874873247
501,735,5,4,874873247
501,277,5,5,874873247
501,670,3,1,874873247
501,672,2,3,874873247
501,32,2,5,874873247
501,100,2,5,874873287
501,371,3,4,874873287
501,113,1,3,874873327
501,177,2,5,874873327
501,490,0,2,874873327
501,363,2,5,874873374
501,104,0,4,874873374
501,165,2,5,874873374
501,288,2,4,874873374
501,298,1,4,874873374
501,202,3,4,874873374
501,88,2,4,874873423
501,94,0,4,874873423
501,615,3,3,874873423
501,297,2,4,874873528
501,789,2,3,874873529
501,85,2,4,874873529
501,408,2,4,874873529
501,729,0,5,874873529
501,804,3,5,874873529
501,115,5,4,874873571
501,168,0,5,874873571
501,235,3,4,874873615
501,197,5,3,874873615
501,91,3,5,874873615
501,700,3,3,874873615
501,92,1,4,874873615
501,511,0,4,874873703
501,239,2,4,874873703
501,400,2,5,874873703
501,218,5,2,874873703
501,230,0,3,874873703
501,571,0,5,874873744
501,215,0,5,874873745
501,48,3,4,874873745
501,607,5,5,874873745
501,650,4,3,874873794
501,154,2,4,874873794
501,542,2,3,874873795
501,136,0,3,874873847
501,441,0,4,874873847
501,290,0,5,874873892
501,403,1,4,874873892
501,338,2,3,874873893
501,30,3,4,874873944
501,31,2,4,874873944
501,105,0,4,874873944
501,194,0,4,874873944
501,462,3,2,874873944
501,745,2,4,874873944
501,373,3,4,874874000
501,377,2,1,874874000
501,144,0,5,874874054
501,389,0,5,874874054
501,228,2,5,874874055
501,343,2,5,874874055
501,395,2,4,874874055
501,972,4,4,874874055
501,256,3,4,874874109
501,342,2,4,874874109
501,466,0,4,874874109
501,325,5,3,874874110
501,687,1,5,874874110
501,722,2,5,874874151
501,512,3,3,874874152
501,237,0,5,874874308
501,299,0,4,874874308
501,438,0,4,874874308
501,514,5,4,874874396
501,1035,3,4,874874396
501,396,3,4,874874396
501,75,0,4,874874458
501,764,1,3,874874458
501,406,2,4,874874525
501,543,2,4,874874525
501,550,2,2,874874585
501,526,0,4,874874585
501,535,2,4,874874585
501,265,2,4,874874585
501,541,2,2,874874629
501,6,1,4,874874630
501,712,3,3,874874630
501,47,0,5,874874676
501,271,2,4,874874676
501,664,3,5,874874760
501,1130,2,2,874874760
501,995,3,3,874874760
501,643,0,4,874874802
501,504,2,3,874874802
501,1083,3,3,874874802
501,486,2,3,874874802
501,651,3,2,874874850
501,158,3,3,874874850
501,137,0,4,874874850
501,436,3,4,874874850
501,42,0,2,874874850
501,51,3,5,874874850
501,875,4,4,874874851
501,13,0,2,874874894
501,276,0,3,874874894
501,758,2,3,874874894
501,69,0,4,874874895
501,68,3,4,874874947
501,505,2,4,874874947
501,364,3,4,874874985
501,485,0,4,874874985
501,581,2,3,874875062
501,287,0,4,874875062
501,253,1,3,874875062
501,193,2,5,874875062
501,119,2,4,874875062
501,34,2,3,874875062
501,234,0,4,874875062
501,459,5,4,874876486
501,147,0,4,874876486
501,301,2,2,874876486
501,315,2,4,874876486
501,8,3,3,874876551
501,461,0,3,874876551
501,537,2,2,874876598
501,708,2,2,874876599
501,339,2,3,874876599
501,72,0,4,874876651
501,594,3,4,874876651
501,811,4,4,874876651
927,154,2,3,874938239
927,283,2,2,874938309
927,722,2,2,874938309
927,58,0,1,874938354
927,486,2,2,874938371
927,80,2,2,874938389
927,512,3,3,874938412
927,994,3,1,874938412
501,591,3,1,874945513
340,600,0,5,874947380
340,161,0,4,874947380
340,73,3,2,874947609
340,333,0,5,874947609
340,149,0,5,874947609
340,241,3,5,874947644
340,323,0,4,874947700
340,290,0,4,874947747
340,175,0,5,874947747
340,845,3,1,874947794
340,274,3,3,874947923
340,195,3,2,874947923
340,524,3,5,874947958
340,335,0,3,874948030
340,332,3,5,874948031
340,380,0,5,874948059
340,214,1,5,874948105
340,43,0,4,874948105
340,144,0,5,874948105
340,186,3,5,874948105
340,327,5,4,874948139
340,29,3,2,874948173
340,520,3,3,874948173
340,213,5,4,874948174
340,221,3,4,874948214
340,295,0,4,874948252
340,343,2,4,874948252
340,206,2,3,874948252
340,94,0,5,874948252
340,390,3,2,874948303
340,225,3,3,874948303
340,287,0,3,874948303
340,47,0,5,874948332
340,237,0,4,874948382
340,1120,3,2,874948426
340,45,3,3,874948426
340,319,2,4,874948475
340,299,0,3,874948475
340,135,0,4,874948476
340,340,3,4,874948513
340,205,3,5,874948513
340,188,2,1,874948513
340,93,0,5,874948547
340,371,3,5,874948639
340,104,0,5,874948703
340,375,0,4,874948703
340,228,2,4,874948730
340,131,0,4,874948783
340,140,0,3,874948824
340,466,0,4,874948889
340,146,0,3,874948889
340,74,3,4,874948889
340,52,0,5,874948890
340,772,2,3,874948890
340,42,0,4,874948929
340,298,1,4,874948929
340,385,2,1,874948929
340,729,0,4,874948929
340,342,2,3,874948955
340,433,3,2,874948979
340,112,3,3,874949011
340,154,2,3,874949011
340,810,5,4,874949011
340,51,3,4,874949057
340,70,3,4,874949086
340,193,2,3,874949116
340,881,2,4,874949116
340,72,0,4,874949217
340,202,3,5,874949217
340,95,1,4,874949244
340,31,2,4,874949380
340,635,2,4,874949923
340,373,3,3,874949952
340,637,3,1,874950029
340,487,2,1,874950029
340,130,0,4,874950054
340,911,3,4,874950135
340,393,3,3,874950172
340,420,0,4,874950172
340,413,0,2,874950208
340,277,5,5,874950232
340,27,0,2,874950291
340,406,2,3,874950316
340,89,0,3,874950383
340,75,0,3,874950383
340,786,3,4,874950383
340,424,0,3,874950413
340,640,0,2,874950463
340,349,0,1,874950463
340,253,1,2,874950463
340,196,3,3,874950536
340,330,0,5,874950616
340,48,3,3,874950692
340,203,1,4,874950692
340,443,0,5,874950766
340,5,0,4,874950794
340,815,0,3,874950794
340,302,0,1,874950839
170,207,4,2,874950889
170,145,3,4,874950889
170,161,0,1,874950889
170,269,3,3,874950889
170,392,3,3,874950889
170,521,2,2,874950889
170,600,0,3,874950889
170,782,0,5,874950889
170,785,3,4,874950931
170,309,3,4,874950931
170,536,3,1,874950931
170,54,5,3,874950932
170,39,3,3,874950932
170,352,2,2,874950932
170,534,2,2,874950932
170,857,0,2,874950932
340,489,0,4,874950937
340,594,3,4,874950937
340,158,3,4,874950937
340,677,3,3,874950966
340,882,3,4,874950966
170,741,0,2,874950972
170,449,1,2,874950972
170,232,2,3,874950972
170,173,2,1,874950972
170,134,0,2,874950972
170,107,5,3,874950972
170,365,0,1,874950972
170,336,3,3,874950972
340,910,3,4,874950993
340,500,5,3,874950993
170,814,2,1,874951005
170,674,3,2,874951005
170,669,2,2,874951005
170,523,3,4,874951005
170,317,2,2,874951005
170,255,3,2,874951005
170,90,0,3,874951005
170,46,5,3,874951005
170,906,2,1,874951006
