UserID,MovieID,CategoryID,Rating,Timestamp
4,90,0,5,886397722
4,90,4,5,886397722
4,90,5,5,886397722
77,91,3,4,878090499
78,92,1,5,885848672
78,92,3,5,885848672
26,93,0,5,876860807
26,93,1,5,876860807
79,21,0,4,875320714
79,21,1,4,875320714
79,21,5,4,875320714
80,83,0,3,884207492
80,83,1,3,884207492
80,83,4,3,884207492
50,94,0,5,881107178
50,94,5,5,881107178
81,95,1,5,884288058
81,95,2,5,884288058
82,96,5,4,886987260
83,20,0,4,884304936
83,20,5,4,884304936
75,97,2,4,891384754
75,97,4,4,891384754
78,4,3,4,885844430
9,98,0,3,879373460
9,98,1,3,879373460
9,98,2,3,879373460
9,98,5,3,879373460
70,99,3,3,881375854
84,100,2,4,879376641
84,100,4,4,879376641
85,101,2,4,891720887
85,101,3,4,891720887
86,102,4,3,879966895
87,103,3,4,884182806
88,104,0,5,878347874
88,104,5,5,878347874
16,105,0,2,879524643
16,105,1,2,879524643
16,105,2,2,879524643
16,105,4,2,879524643
48,104,0,5,880037702
48,104,5,5,880037702
65,106,3,5,883815120
77,107,5,3,878089182
89,5,0,3,890687042
89,5,5,3,890687042
13,108,0,3,888082216
13,108,3,3,888082216
13,108,5,3,888082216
90,109,3,3,878769629
90,109,5,3,878769629
91,110,3,4,879791710
63,111,3,3,888904884
76,112,3,3,880245029
77,113,1,3,878092059
47,86,3,5,888205300
47,86,5,5,888205300
3,114,3,4,880605185
3,114,4,4,880605185
92,115,5,4,891352010
93,116,2,1,886434402
49,16,2,4,879876734
49,16,4,4,879876734
16,117,3,2,879551380
16,117,4,2,879551380
90,118,3,2,884714402
53,119,2,2,882139746
53,119,4,2,882139746
53,120,3,4,884538403
3,121,2,2,880605157
7,59,3,5,886323090
22,122,2,2,888954930
22,122,3,2,888954930
94,123,3,2,883955745
94,123,4,2,883955745
20,124,3,4,889502823
20,124,4,4,889502823
56,125,2,3,883698454
95,126,0,3,883452363
95,126,1,3,883452363
96,127,3,4,891449922
20,76,2,3,877878184
20,76,4,3,877878184
16,128,5,4,879525876
26,109,3,4,876860807
26,109,5,4,876860807
42,129,3,3,885678247
42,129,4,3,885678247
35,19,2,4,877886846
35,19,4,4,877886846
97,130,0,4,874724988
97,130,1,4,874724988
97,130,5,4,874724988
98,59,3,3,879456350
14,56,1,4,879467295
99,131,0,5,878870987
99,131,5,5,878870987
100,100,2,3,891387947
100,100,4,3,891387947
75,29,3,5,891383204
75,29,5,5,891383204
101,132,3,2,888067405
50,133,3,3,881108425
50,133,4,3,881108425
102,134,0,2,879371261
102,134,5,2,879371261
103,130,0,4,876973939
103,130,1,4,876973939
103,130,5,4,876973939
104,135,0,4,875537965
105,43,0,4,885412840
105,43,2,4,885412840
105,43,3,4,885412840
106,136,0,4,875744136
106,136,1,4,875744136
106,136,2,4,875744136
107,137,0,3,875636053
107,137,1,3,875636053
107,137,5,3,875636053
7,130,0,2,886324028
7,130,1,2,886324028
7,130,5,2,886324028
88,87,2,4,883612356
94,138,3,4,875975656
70,139,2,1,875298353
108,128,5,5,887401701
62,140,0,4,886472768
62,140,1,4,886472768
62,140,5,4,886472768
87,141,0,3,884183336
87,141,5,3,884183336
109,142,0,4,883601324
109,142,5,4,883601324
106,143,2,2,875542174
42,144,0,4,885680138
42,144,5,4,885680138
53,29,3,4,881515011
53,29,5,4,881515011
110,145,3,3,891347949
92,146,0,4,891353086
65,147,0,4,878183481
65,147,1,4,878183481
11,148,5,5,884128554
18,90,0,4,876923913
18,90,4,4,876923913
18,90,5,4,876923913
99,149,0,5,878955442
99,149,1,5,878955442
99,149,3,5,878955442
99,149,4,5,878955442
34,46,5,3,874786392
85,150,5,3,891723086
23,90,0,4,892428688
23,90,4,4,892428688
23,90,5,4,892428688
26,151,2,3,876857977
63,152,3,3,888906966
110,153,0,2,891385985
110,153,1,2,891385985
110,153,5,2,891385985
111,154,2,4,875216545
111,154,4,4,875216545
60,155,2,3,886443455
112,156,0,4,882164999
113,157,3,4,878542420
114,147,0,3,892910207
114,147,1,3,892910207
115,126,0,2,879455957
115,126,1,2,879455957
60,158,3,3,875654637
60,158,5,3,875654637
116,159,2,2,884386343
51,93,0,5,881105481
51,93,1,5,881105481
117,160,3,5,888549622
117,160,4,5,888549622
44,161,0,2,886272175
44,161,4,2,886272175
44,161,5,2,886272175
13,57,2,3,888104153
118,162,2,4,878962392
118,162,4,4,878962392
97,163,2,4,874724710
97,163,4,4,874724710
7,111,3,4,886323648
119,164,3,3,882922806
119,164,4,3,882922806
120,165,2,5,891170769
120,165,4,5,891170769
121,166,2,5,877399018
121,166,5,5,877399018
122,167,0,2,892838559
122,167,2,2,892838559
31,168,0,5,884238860
31,168,1,5,884238860
83,169,2,4,884304936
123,27,0,4,887665548
75,170,2,4,891383319
75,170,3,4,891383319
124,171,3,5,879455113
16,47,0,3,879521396
16,47,1,3,879521396
16,47,4,3,879521396
122,172,2,4,879454628
122,172,4,4,879454628
82,173,2,1,886987605
20,123,3,4,877877775
20,123,4,4,877877775
125,174,3,5,879524921
96,175,0,4,891446165
96,175,3,4,891446165
8,123,3,5,883599249
8,123,4,5,883599249
126,176,3,3,880937882
126,176,5,3,880937882
14,177,2,5,879467542
14,177,4,5,879467542
127,178,2,1,877727122
127,178,3,1,877727122
28,179,2,4,882078621
34,180,1,3,874793035
7,181,3,2,886323068
16,182,2,2,879541148
16,182,4,2,879541148
128,134,0,2,891438397
128,134,5,2,891438397
49,183,0,4,879875940
49,183,1,4,879875940
129,184,2,4,877819599
10,185,2,4,877531791
11,186,3,5,884128458
130,90,0,1,891632142
130,90,4,1,891632142
130,90,5,1,891632142
43,187,0,4,882826555
43,187,4,4,882826555
43,187,5,4,882826555
14,188,2,2,879484804
14,188,3,2,879484804
9,189,2,4,879374686
9,189,3,4,879374686
116,190,3,3,876018608
116,190,5,3,876018608
60,149,0,4,875653271
60,149,1,4,875653271
60,149,3,4,875653271
60,149,4,4,875653271
28,191,2,4,882078040
131,192,0,5,882157581
131,192,3,5,882157581
132,193,2,3,884150257
25,0,2,3,875747190
72,40,0,3,881961671
72,40,1,3,881961671
72,40,2,3,881961671
70,194,0,4,875307407
70,194,4,4,875307407
70,194,5,4,875307407
77,195,3,4,878089716
133,29,3,3,890881335
133,29,5,3,890881335
20,196,3,3,889502324
16,72,0,3,879525876
16,72,3,3,879525876
16,72,5,3,879525876
14,114,3,3,879485532
14,114,4,3,879485532
18,70,3,5,874775038
18,70,4,5,874775038
134,197,5,5,879966498
106,153,0,2,875742942
106,153,1,2,875742942
106,153,5,2,875742942
106,137,0,2,875744173
106,137,1,2,875744173
106,137,5,2,875744173
109,145,3,4,883601089
135,165,2,5,879394264
135,165,4,5,879394264
123,198,2,4,880308578
136,199,0,3,891542540
137,159,2,2,881368243
138,200,3,4,891374868
106,201,0,1,875744501
106,201,5,1,875744501
28,202,3,4,882076587
139,203,1,3,892334609
123,204,0,4,880308755
123,204,1,4,880308755
118,107,5,2,878961624
140,205,3,4,875240090
140,205,4,4,875240090
23,206,2,5,892430369
92,84,2,4,891352093
92,84,3,4,891352093
118,207,4,1,878961814
37,208,3,1,884140579
98,209,3,4,879456199
96,210,2,3,891450023
47,211,3,3,888205855
141,94,0,1,889124507
141,94,5,1,889124507
142,212,5,5,875936424
51,213,5,5,881104093
111,10,2,3,876250718
143,29,3,4,875155140
143,29,5,4,875155140
58,214,1,5,893265380
144,215,0,1,889452455
144,215,1,1,889452455
145,85,2,5,877488546
145,85,3,5,877488546
146,59,3,3,879873020
18,11,0,5,874775311
18,11,1,5,874775311
147,135,0,4,880134407
65,21,0,4,877563802
65,21,1,4,877563802
65,21,5,4,877563802
148,46,5,2,879436875
28,144,0,5,882076403
28,144,5,5,882076403
118,216,5,2,878963441
37,217,2,1,884140115
37,217,3,1,884140115
53,218,5,3,881515193
113,219,2,3,888732928
71,70,3,5,875270570
71,70,4,5,875270570
149,105,0,4,874786462
149,105,1,4,874786462
149,105,2,4,874786462
149,105,4,4,874786462
150,220,4,5,884197193
50,23,0,3,881105817
50,23,5,3,881105817
151,207,4,3,891964230
28,183,0,3,882078830
28,183,1,3,882078830
127,221,3,5,877720297
22,109,3,3,879197562
22,109,5,3,879197562
152,222,3,4,879138713
150,223,3,5,884196584
148,224,3,2,879436785
3,148,5,3,880606667
65,158,3,4,878183616
65,158,5,4,878183616
53,225,3,5,882140588
127,220,4,5,877722736
153,156,0,4,876956264
71,61,3,2,875270655
154,221,3,5,879465631
11,36,1,5,876041644
155,226,2,5,887646170
155,226,4,5,887646170
156,227,0,3,877136138
156,227,1,3,877136138
157,197,5,3,889909840
86,228,2,4,879967478
118,229,2,1,878961781
118,229,3,1,878961781
157,206,2,3,889911285
113,230,0,4,878542699
113,230,4,4,878542699
113,230,5,4,878542699
113,231,3,4,875072547
157,232,2,5,889906967
126,212,5,3,880937813
85,233,0,4,891725009
86,223,3,4,879967767
149,134,0,2,874784266
149,134,5,2,874784266
28,234,0,3,882077222
28,234,1,3,882077222
28,235,3,3,882075672
158,236,3,1,892440172
158,236,4,1,892440172
90,237,0,3,878769848
90,237,5,3,878769848
65,238,3,3,878181976
65,238,4,3,878181976
145,239,2,3,877488316
21,240,2,4,887739521
21,240,3,4,887739521
14,241,3,5,879467959
159,242,0,3,890588547
159,242,4,3,890588547
159,242,5,3,890588547
160,243,3,2,891435680
161,244,2,5,882126156
161,244,4,5,882126156
62,245,3,4,887347350
62,245,4,4,887347350
34,137,0,4,874792436
34,137,1,4,874792436
34,137,5,4,874792436
162,246,5,1,888442575
25,247,2,3,875747514
66,248,2,4,878970785
53,202,3,5,881515011
163,249,0,3,885775745
163,249,5,3,885775745
10,70,3,2,875806800
10,70,4,2,875806800
129,250,0,5,889241426
129,250,1,5,889241426
75,251,3,4,891384424
164,57,2,4,880129731
60,69,0,3,875656201
60,69,1,3,875656201
21,252,3,4,887739292
21,252,5,4,887739292
165,1,5,4,891560253
47,253,1,3,888206409
11,94,0,5,884129409
11,94,5,5,884129409
127,254,3,5,877726146
127,254,4,5,877726146
166,255,3,3,892302309
166,255,5,3,892302309
78,256,3,4,885848448
78,257,2,3,885849325
78,257,4,3,885849325
167,258,2,5,888640356
143,259,0,3,876197678
143,259,5,3,876197678
65,95,1,3,878182109
65,95,2,3,878182109
49,12,2,3,879876917
116,145,3,4,877879172
124,260,0,2,879454663
124,260,5,2,879454663
168,261,5,4,880130397
116,262,2,2,879664906
116,262,3,2,879664906
116,262,4,2,879664906
20,263,2,3,889503806
78,264,3,4,885849447
7,265,2,4,886324486
101,266,2,2,888068912
85,267,3,3,891722802
111,268,3,3,874953895
169,232,2,3,880433418
165,269,3,4,891560842
165,269,4,4,891560842
94,134,0,3,875975110
94,134,5,3,875975110
170,270,3,5,874951695
170,270,5,5,874951695
171,94,0,5,891409839
171,94,5,5,891409839
53,200,3,2,888073635
16,271,2,3,879527264
16,271,4,3,879527264
139,272,1,4,892334543
139,272,5,4,892334543
21,273,2,4,887740700
21,273,4,4,887740700
21,273,5,4,887740700
21,274,3,4,887737036
96,275,2,5,891447773
96,275,3,5,891447773
85,5,0,4,891721889
85,5,5,4,891721889
106,276,0,3,875310824
106,276,1,3,875310824
124,277,5,5,879455254
100,278,5,3,891390477
150,53,3,5,884196921
150,53,4,5,884196921
172,269,3,3,891732334
172,269,4,3,891732334
173,279,3,5,877544218
173,279,4,5,877544218
139,280,3,3,892079140
162,130,0,2,888465972
162,130,1,2,888465972
162,130,5,2,888465972
23,281,5,1,892434626
96,282,2,1,891456255
92,283,2,4,891353444
139,284,5,3,892078343
143,126,0,2,876197645
143,126,1,2,876197645
119,285,0,3,882922661
24,286,5,3,888801465
53,287,0,4,890704999
53,287,2,4,890704999
43,288,2,4,882827532
43,288,3,4,882827532
43,288,4,4,882827532
112,289,2,5,882165296
112,289,4,5,882165296
174,290,0,5,891299752
174,290,5,5,891299752
3,287,0,3,880605697
3,287,2,3,880605697
70,291,0,4,875314001
70,291,2,4,875314001
94,114,3,4,883956189
94,114,4,4,883956189
123,292,1,2,880309089
123,292,3,2,880309089
125,254,3,5,879528710
125,254,4,5,879528710
175,293,0,3,880579371
175,293,3,3,880579371
175,293,4,3,880579371
140,294,3,3,875239422
140,294,4,3,875239422
41,295,0,4,879641067
41,295,3,4,879641067
176,296,3,4,888106106
28,297,2,4,882075994
177,18,3,3,889737542
65,298,1,4,878181739
65,298,3,4,878181739
63,109,3,5,888905550
63,109,5,5,888905550
99,299,0,5,878955442
99,299,1,5,878955442
99,299,2,5,878955442
99,299,4,5,878955442
26,300,3,2,876861185
53,83,0,4,882139901
53,83,1,4,882139901
53,83,4,4,882139901
47,301,2,5,888205921
47,301,3,5,888205921
107,302,0,4,875636198
107,302,2,4,875636198
107,302,5,4,875636198
122,283,2,5,879454956
93,303,3,5,886432749
93,303,5,5,886432749
178,304,5,3,881260203
99,52,0,4,878870518
99,52,3,4,878870518
149,48,3,2,874786926
86,61,3,4,879968827
179,202,3,4,889179478
118,305,3,1,878962955
17,306,0,4,875086354
17,306,2,4,875086354
77,307,2,4,878089963
37,252,3,3,884114275
37,252,5,3,884114275
55,308,3,5,883327734
118,309,3,2,878961814
118,309,5,2,878961814
18,310,2,3,887038665
38,22,2,5,875334088
76,168,0,3,880245642
76,168,1,3,880245642
76,311,3,4,880233810
76,311,4,4,880233810
169,111,3,4,880434463
60,312,3,3,875660408
53,313,2,3,882774224
99,290,0,4,878956338
99,290,5,4,878956338
10,54,5,5,875806672
180,314,2,2,881009697
42,76,2,1,885678886
42,76,4,1,885678886
67,270,3,3,891904214
67,270,5,3,891904214
181,315,2,2,879216672
181,315,3,2,879216672
134,32,2,4,879517412
96,316,4,2,891451610
98,317,2,2,881705026
182,20,0,5,881433689
182,20,5,5,881433689
37,318,3,2,884112077
183,138,3,4,882049932
184,90,0,4,891679939
184,90,4,4,891679939
184,90,5,4,891679939
128,71,2,4,891438875
128,71,5,4,891438875
160,319,2,4,891436202
118,320,2,1,878961586
118,320,4,1,878961586
58,321,1,5,893264301
113,53,3,4,887431883
113,53,4,4,887431883
20,322,3,3,879737314
154,323,0,4,879465242
154,323,1,4,879465242
65,324,3,2,877563913
65,324,4,2,877563913
136,187,0,4,892668197
136,187,4,4,892668197
136,187,5,4,892668197
63,325,5,3,888906655
185,235,3,4,890595859
14,326,0,3,879544791
14,326,1,3,879544791
14,326,5,3,879544791
186,327,5,4,884402860
48,328,0,3,880037334
48,328,2,3,880037334
5,247,2,4,881171009
92,239,2,3,891352178
187,329,0,3,886977926
187,329,5,3,886977926
188,71,2,4,888625753
188,71,5,4,888625753
96,28,3,5,891457067
96,28,4,5,891457067
174,125,2,5,891299514
132,330,0,3,884150257
132,330,1,3,884150257
189,331,3,4,875244204
48,332,3,5,880036515
46,222,3,4,885852757
30,333,0,5,880473582
30,333,1,5,880473582
30,333,4,5,880473582
58,55,0,4,893266205
58,55,1,4,893266205
58,55,3,4,893266205
20,224,3,3,877618584
190,87,2,3,886121516
11,334,3,5,884129962
154,109,3,4,879465653
154,109,5,4,879465653
157,335,0,4,889909024
157,335,3,4,889909024
25,336,3,2,875746985
53,69,0,4,882397650
53,69,1,4,882397650
87,19,2,3,884183063
87,19,4,3,884183063
191,337,4,4,889655435
191,337,5,4,889655435
9,338,2,4,879376178
9,338,3,4,879376178
39,339,2,2,884923505
126,340,3,5,880934806
126,340,5,5,880934806
25,341,3,3,875747688
67,342,2,3,891904596
67,342,4,3,891904596
60,343,2,4,875653723
68,344,0,3,879362356
68,344,5,3,879362356
192,93,0,4,879283480
192,93,1,4,879283480
112,345,0,2,882164603
112,345,4,2,882164603
48,72,0,3,880036854
48,72,3,3,880036854
48,72,5,3,880036854
193,346,5,2,889402389
180,347,2,4,880125101
180,347,3,4,880125101
13,158,3,4,888103872
13,158,5,4,888103872
141,348,2,3,889127811
141,348,4,3,889127811
85,349,0,2,891720862
85,349,1,2,891720862
85,349,2,2,891720862
194,77,2,2,881200457
111,184,2,3,874953794
86,350,3,1,879966954
86,350,4,1,879966954
85,351,0,1,891723593
85,351,1,1,891723593
85,351,3,1,891723593
85,351,4,1,891723593
195,282,2,3,885613067
196,352,2,1,883245452
196,352,4,1,883245452
62,69,0,4,886474580
62,69,1,4,886474580
177,353,2,4,879365491
177,353,4,4,879365491
125,290,0,2,879524293
125,290,5,2,879524293
197,78,2,4,881014015
141,249,0,3,889123257
141,249,5,3,889123257
34,354,3,3,874787526
139,335,0,4,892079140
139,335,3,4,892079140
118,355,3,1,878962006
118,355,4,1,878962006
170,356,3,1,874951293
170,356,5,1,874951293
63,357,2,3,888905229
190,358,2,5,886123656
171,4,3,3,891409070
34,359,1,3,874792945
21,59,3,4,887736584
189,360,5,4,875246759
198,361,3,4,883681514
106,362,2,2,876518557
175,363,2,3,880572642
175,363,3,3,880572642
80,364,3,3,884208173
199,365,0,4,880484286
199,365,1,4,880484286
118,366,3,1,878962918
118,366,5,1,878962918
137,367,2,4,881368891
137,367,3,4,881368891
75,368,3,4,891382309
141,369,2,4,889124890
141,369,3,4,889124890
86,33,5,5,879966839
200,370,3,2,887855283
200,370,4,2,887855283
3,5,0,4,880606634
3,5,5,4,880606634
75,336,3,3,891382310
32,78,2,3,886890787
18,84,2,5,874781742
18,84,3,5,874781742
170,11,0,2,874951382
170,11,1,2,874951382
201,47,0,4,888605273
201,47,1,4,888605273
201,47,4,4,888605273
202,223,3,3,891700453
203,92,1,3,886374129
203,92,3,3,886374129
28,230,0,4,882078228
28,230,4,4,882078228
28,230,5,4,882078228
48,296,3,3,880036783
75,317,2,2,891382392
21,371,3,3,887738760
21,371,4,3,887738760
21,371,5,3,887738760
47,340,3,3,888203053
47,340,5,3,888203053
85,372,3,4,891721462
111,373,3,4,875216933
110,374,3,3,891352136
114,375,0,5,892679480
90,223,3,2,884714249
9,277,5,4,879373613
34,12,2,3,874791871
118,374,3,1,878963121
204,376,2,3,880147407
43,282,2,4,882824291
205,259,0,4,889070087
205,259,5,4,889070087
206,224,3,4,891271203
21,377,2,5,887737293
21,377,4,5,887737293
207,378,2,2,884050393
207,378,4,2,884050393
96,218,5,4,891447062
192,339,2,3,877122695
65,289,2,3,881059677
65,289,4,3,881059677
100,379,3,3,891390544
100,379,4,3,891390544
96,380,0,1,891448072
96,380,3,1,891448072
53,381,2,4,882141924
199,340,3,5,880485043
199,340,5,5,880485043
96,209,3,4,891448800
179,382,3,5,889179253
208,182,2,5,888513447
208,182,4,5,888513447
114,23,0,3,892679460
114,23,5,3,892679460
134,383,3,5,879519556
78,182,2,2,885848102
78,182,4,2,885848102
65,384,1,2,881059117
161,385,2,3,882126156
35,195,3,4,877892210
2,386,2,3,878887112
129,387,5,3,889242857
90,388,3,1,884714492
90,388,5,1,884714492
70,389,0,4,875313859
70,389,1,4,875313859
70,389,2,4,875313859
96,27,0,1,891449406
8,29,3,5,883600680
8,29,5,5,883600680
59,390,3,4,879988184
87,47,0,4,884125629
87,47,1,4,884125629
87,47,4,4,884125629
209,309,3,1,881703044
209,309,5,1,881703044
210,134,0,1,879633567
210,134,5,1,879633567
211,391,2,5,879297545
212,392,3,4,891034835
132,316,4,4,884151119
35,45,3,5,877891747
35,45,5,5,877891747
208,47,0,4,888513664
208,47,1,4,888513664
208,47,4,4,888513664
213,261,5,3,891264267
39,393,3,1,884923445
53,394,2,1,883670672
34,395,2,4,874790826
34,395,4,4,874790826
3,302,0,2,880607205
3,302,2,2,880607205
3,302,5,2,880607205
58,202,3,5,893265263
214,0,2,5,883888671
9,79,0,4,879373008
9,79,1,4,879373008
9,79,5,4,879373008
34,396,3,4,874792907
136,172,2,4,891544052
136,172,4,4,891544052
215,167,0,4,876504354
215,167,2,4,876504354
65,57,2,3,878183043
202,293,0,5,891700751
202,293,3,5,891700751
202,293,4,5,891700751
55,239,2,5,883326122
50,16,2,5,881105817
50,16,4,5,881105817
113,165,2,5,875072442
113,165,4,5,875072442
53,397,0,4,882397582
53,397,3,4,882397582
216,336,3,4,877556988
115,226,2,1,879455311
115,226,4,1,879455311
217,86,3,4,883524249
217,86,5,4,883524249
202,398,0,3,891702304
3,353,2,4,880604077
3,353,4,4,880604077
218,399,3,4,878746946
92,400,2,4,891352134
43,103,3,4,882826915
43,340,3,3,882823833
43,340,5,3,882823833
22,150,5,3,880572658
139,401,3,3,892333865
139,401,4,3,892333865
31,11,0,5,884238887
31,11,1,5,884238887
175,175,0,2,880563471
175,175,3,2,880563471
180,129,3,5,880124306
180,129,4,5,880124306
96,220,4,2,891448850
111,402,2,3,876252497
190,403,1,4,886123530
190,403,2,4,886123530
190,403,3,4,886123530
116,404,2,3,875506839
39,405,2,2,884923372
39,405,3,2,884923372
49,210,2,4,879876702
156,36,1,3,877135677
112,175,0,4,882164406
112,175,3,4,882164406
60,133,3,3,875654798
60,133,4,3,875654798
118,341,3,2,878963418
99,167,0,1,878955115
99,167,2,1,878955115
60,406,2,2,876175582
60,406,4,2,876175582
39,407,0,4,884922831
39,407,5,4,884922831
219,282,2,5,878945579
220,408,2,5,875072583
220,408,3,5,875072583
220,408,4,5,875072583
164,8,3,4,880129731
221,409,3,3,890116254
141,310,2,4,889127921
176,257,2,4,888105940
176,257,4,4,888105940
75,410,5,5,891383866
222,411,2,4,879434819
107,412,2,2,875635723
2,413,0,5,878887983
2,413,5,5,878887983
68,380,0,5,879362183
68,380,3,5,879362183
34,295,0,4,874792547
34,295,3,4,874792547
65,299,0,5,878183043
65,299,1,5,878183043
65,299,2,5,878183043
65,299,4,5,878183043
48,414,2,4,880035887
48,414,4,4,880035887
20,241,3,4,878192311
113,185,2,5,889751711
21,415,0,3,887741461
21,415,5,3,887741461
223,154,2,4,879525778
223,154,4,4,879525778
65,416,2,3,878183512
65,416,4,3,878183512
118,375,0,4,878962623
11,213,5,5,884129542
139,417,3,4,892336358
3,418,3,4,880606243
75,78,2,5,891384789
224,154,2,5,883108324
224,154,4,5,883108324
174,94,0,4,891298336
174,94,5,4,891298336
172,134,0,4,891732335
172,134,5,4,891732335
70,419,0,4,892864663
225,392,3,4,888550774
101,1,5,4,888065432
10,206,2,5,877531406
226,36,1,3,888284313
2,306,0,4,878887227
2,306,2,4,878887227
139,186,3,4,892078890
57,90,0,3,891548959
57,90,4,3,891548959
57,90,5,3,891548959
115,78,2,3,879456204
106,420,0,4,876514002
106,420,5,4,876514002
85,421,3,3,891722678
219,126,0,4,878945840
219,126,1,4,878945840
92,422,3,5,891352010
106,316,4,2,875744501
127,371,3,5,877717956
127,371,4,5,877717956
127,371,5,5,877717956
193,423,3,3,889402298
30,424,0,4,880474293
30,424,4,4,880474293
60,52,0,4,875640800
60,52,3,4,875640800
179,425,2,5,889179032
114,426,0,5,892679308
114,426,1,5,892679308
227,27,0,4,884534968
139,174,3,3,891227851
202,62,2,2,891702486
21,335,0,5,887738760
21,335,3,5,887738760
34,221,3,5,874787441
137,427,2,3,881368302
137,427,4,3,881368302
15,428,3,4,879270511
91,387,5,2,879790874
37,120,3,3,886013700
118,429,4,2,878962623
134,406,2,4,879518319
134,406,4,4,879518319
174,187,0,4,891299387
174,187,4,4,891299387
174,187,5,4,891299387
134,430,0,4,879518279
37,431,2,4,884112800
37,431,3,4,884112800
37,431,4,4,884112800
228,432,1,3,888705966
228,432,2,3,888705966
229,182,2,5,880557539
229,182,4,5,880557539
147,407,0,2,880134532
147,407,5,2,880134532
63,51,3,3,888906070
90,259,0,3,878768882
90,259,5,3,878768882
34,47,0,5,874786488
34,47,1,5,874786488
34,47,4,5,874786488
53,286,5,5,882397833
205,137,0,3,889069782
205,137,1,3,889069782
205,137,5,3,889069782
123,433,3,4,880308256
58,53,3,5,893264466
58,53,4,5,893264466
65,34,2,4,878183684
65,34,4,4,878183684
66,375,0,3,878970681
200,87,2,3,887855087
118,321,1,1,878962675
122,306,0,4,892838865
122,306,2,4,892838865
94,434,2,4,884029430
53,435,2,1,882142057
